id,file,line,claim,reported,recomputed,status,evidence,note
FU0553,paper/audit/input_source/followup_appendix.tex,67,All five source6000 already measurable derivative error: seed3,true,true,PASS,work/causal_study/diagnostics_results/seed3/timecourse.json,Relative error 0.022284445914623516
FU0554,paper/audit/input_source/followup_appendix.tex,82,Original event seed4 recorded step,16056,16056,PASS,work/basis_study/adjacent_seed4/metadata.json,
FU0555,paper/audit/input_source/followup_appendix.tex,82,Original event seed4 test,66.327,66.327329678935,PASS,work/basis_study/adjacent_seed4/features.npz,
FU0556,paper/audit/input_source/followup_appendix.tex,87,Original event seed4 joint below90,true,true,PASS,work/basis_study/adjacent_seed4/features.npz,
FU0557,paper/audit/input_source/followup_appendix.tex,67,All five source6000 already measurable derivative error: seed4,true,true,PASS,work/causal_study/diagnostics_results/seed4/timecourse.json,Relative error 0.017484591983868737
FU0558,paper/audit/input_source/followup_appendix.tex,87,Specificity arm stable32 replicate count,5,5,PASS,work/causal_study/main_runs/seed0_stable3215000; work/causal_study/main_runs/seed1_stable3215000; work/causal_study/main_runs/seed2_stable3215000; work/causal_study/main_runs/seed3_stable3215000; work/causal_study/main_runs/seed4_stable3215000,
FU0559,paper/audit/input_source/followup_appendix.tex,87,Specificity arm stable32 event incidence,0,0,PASS,work/causal_study/main_runs/seed0_stable3215000; work/causal_study/main_runs/seed1_stable3215000; work/causal_study/main_runs/seed2_stable3215000; work/causal_study/main_runs/seed3_stable3215000; work/causal_study/main_runs/seed4_stable3215000,
FU0560,paper/audit/input_source/followup_appendix.tex,87,Specificity arm target_repair replicate count,5,5,PASS,work/causal_study/main_runs/seed0_target_repair15000; work/causal_study/main_runs/seed1_target_repair15000; work/causal_study/main_runs/seed2_target_repair15000; work/causal_study/main_runs/seed3_target_repair15000; work/causal_study/main_runs/seed4_target_repair15000,
FU0561,paper/audit/input_source/followup_appendix.tex,87,Specificity arm target_repair event incidence,0,0,PASS,work/causal_study/main_runs/seed0_target_repair15000; work/causal_study/main_runs/seed1_target_repair15000; work/causal_study/main_runs/seed2_target_repair15000; work/causal_study/main_runs/seed3_target_repair15000; work/causal_study/main_runs/seed4_target_repair15000,
FU0562,paper/audit/input_source/followup_appendix.tex,87,Specificity arm row_projection replicate count,5,5,PASS,work/causal_study/projection_runs/seed0; work/causal_study/projection_runs/seed1; work/causal_study/projection_runs/seed2; work/causal_study/projection_runs/seed3; work/causal_study/projection_runs/seed4,
FU0563,paper/audit/input_source/followup_appendix.tex,87,Specificity arm row_projection event incidence,0,0,PASS,work/causal_study/projection_runs/seed0; work/causal_study/projection_runs/seed1; work/causal_study/projection_runs/seed2; work/causal_study/projection_runs/seed3; work/causal_study/projection_runs/seed4,
FU0564,paper/audit/input_source/followup_appendix.tex,62,Continuation events and arms per event,"[9, 9]","[9, 9]",PASS,work/basis_study/interventions/seed4_first/continuation/old_head/trajectory.csv; work/basis_study/interventions/seed4_first/continuation/original/trajectory.csv; work/basis_study/interventions/seed4_first/continuation/orthogonal/trajectory.csv; work/basis_study/interventions/seed4_first/continuation/random_correction_0/trajectory.csv; work/basis_study/interventions/seed4_first/continuation/inverse_gl/trajectory.csv; work/basis_study/interventions/seed0_first/continuation/old_head/trajectory.csv; work/basis_study/interventions/seed0_first/continuation/original/trajectory.csv; work/basis_study/interventions/seed0_first/continuation/orthogonal/trajectory.csv; work/basis_study/interventions/seed0_first/continuation/random_correction_0/trajectory.csv; work/basis_study/interventions/seed0_first/continuation/inverse_gl/trajectory.csv; work/basis_study/intervention_specificity/seed4_first/continuation/random_orthogonal_size_0/trajectory.csv; work/basis_study/intervention_specificity/seed0_first/continuation/random_orthogonal_size_0/trajectory.csv; work/basis_study/optimizer_memory_results/seed4_first/continuation/orthogonal_clear_state/trajectory.csv; work/basis_study/optimizer_memory_results/seed4_first/continuation/native_head_clear_state/trajectory.csv; work/basis_study/optimizer_memory_results/seed4_first/continuation/orthogonal_zero_first_moment/trajectory.csv; work/basis_study/optimizer_memory_results/seed0_first/continuation/orthogonal_clear_state/trajectory.csv; work/basis_study/optimizer_memory_results/seed0_first/continuation/native_head_clear_state/trajectory.csv; work/basis_study/optimizer_memory_results/seed0_first/continuation/orthogonal_zero_first_moment/trajectory.csv,
FU0565,paper/audit/input_source/followup_appendix.tex,58,Fixed planted dtype/condition factorial grid,"[[""float32"", 1], [""float32"", 3], [""float32"", 10], [""float32"", 100], [""float64"", 1], [""float64"", 3], [""float64"", 10], [""float64"", 100]]","[[""float32"", 1], [""float32"", 3], [""float32"", 10], [""float32"", 100], [""float64"", 1], [""float64"", 3], [""float64"", 10], [""float64"", 100]]",PASS,work/basis_study/model_gauge_results/planted/float32_cond100.json; work/basis_study/model_gauge_results/planted/float32_cond10.json; work/basis_study/model_gauge_results/planted/float64_cond1.json; work/basis_study/model_gauge_results/planted/float32_cond3.json; work/basis_study/model_gauge_results/planted/float64_cond10.json; work/basis_study/model_gauge_results/planted/float64_cond100.json; work/basis_study/model_gauge_results/planted/float64_cond3.json; work/basis_study/model_gauge_results/planted/float32_cond1.json,
FU0566,paper/audit/input_source/followup_appendix.tex,108,rms_stock RMS epsilon,1e-06,1e-06,PASS,work/causal_study/generality/rms_stock/metadata.json,
FU0567,paper/audit/input_source/followup_appendix.tex,108,rms_accurate RMS epsilon,1e-06,1e-06,PASS,work/causal_study/generality/rms_accurate/metadata.json,
FU0568,paper/audit/input_source/main.tex,24,Main minimum fresh decoder,98.2,98.19890368050118,PASS,work/experiments/seed0_dense_event/decoder_whitened.npz; work/basis_study/seed1_first_event/decoder_whitened.npz; work/basis_study/seed2_first_event/decoder_whitened.npz; work/basis_study/seed3_peak_event/decoder_whitened.npz; work/experiments/seed4_peak_event/decoder_whitened.npz,
FU0569,paper/audit/input_source/main.tex,24,Main maximum fresh decoder,100.0,100.0,PASS,work/experiments/seed0_dense_event/decoder_whitened.npz; work/basis_study/seed1_first_event/decoder_whitened.npz; work/basis_study/seed2_first_event/decoder_whitened.npz; work/basis_study/seed3_peak_event/decoder_whitened.npz; work/experiments/seed4_peak_event/decoder_whitened.npz,
FU0570,paper/audit/input_source/main.tex,159,Main corrected minimum measured test,98.86,98.8589327665287,PASS,work/causal_study/main_runs/seed0_accurate6000/trajectory.csv; work/causal_study/main_runs/seed1_accurate6000/trajectory.csv; work/causal_study/main_runs/seed2_accurate6000/trajectory.csv; work/causal_study/main_runs/seed3_accurate6000/trajectory.csv; work/causal_study/main_runs/seed4_accurate6000/trajectory.csv,
FU0571,paper/audit/input_source/main.tex,152,Figure4 original event incidence,5,5,PASS,work/basis_study/adjacent_seed0/features.npz; work/basis_study/seed1_adjacent_event/features.npz; work/basis_study/seed2_adjacent_event/features.npz; work/basis_study/seed3_adjacent_event/features.npz; work/basis_study/adjacent_seed4/features.npz,
FU0572,paper/audit/input_source/main.tex,152,Figure4 accurate event incidence,0,0,PASS,work/causal_study/main_runs/seed0_accurate6000/trajectory.csv; work/causal_study/main_runs/seed1_accurate6000/trajectory.csv; work/causal_study/main_runs/seed2_accurate6000/trajectory.csv; work/causal_study/main_runs/seed3_accurate6000/trajectory.csv; work/causal_study/main_runs/seed4_accurate6000/trajectory.csv,
FU0573,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed0_accurate6000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0574,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed0_stable3215000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0575,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed0_stock_extension,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0576,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed0_target_repair15000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0577,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed1_accurate6000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0578,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed1_stable3215000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0579,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed1_stock_extension,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0580,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed1_target_repair15000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0581,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed2_accurate6000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0582,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed2_stable3215000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0583,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed2_stock_extension,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0584,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed2_target_repair15000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0585,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed3_accurate6000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0586,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed3_stable3215000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0587,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed3_stock_extension,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0588,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed3_target_repair15000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0589,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed4_accurate6000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0590,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed4_stable3215000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0591,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/main_runs/seed4_target_repair15000,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0592,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/projection_runs/seed0,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0593,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/projection_runs/seed1,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0594,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/projection_runs/seed2,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0595,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/projection_runs/seed3,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0596,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: work/causal_study/projection_runs/seed4,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0597,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: subtraction_stock,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0598,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: subtraction_accurate,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0599,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: rms_stock,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0600,paper/audit/input_source/followup_appendix.tex,11,Fresh independent matched-state comparison: rms_accurate,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0601,paper/audit/input_source/followup_appendix.tex,103,Fresh independent all-scalar direction replay unnormalized,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0602,paper/audit/input_source/followup_appendix.tex,136,Fresh independent all-scalar direction replay rms,true,true,PASS,/Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/checkpoint_replay_audit.json,
FU0603,paper/audit/input_source/followup_appendix.tex,38,Full-column-rank global GL criterion,"""Column spaces equal iff invertible map exists""","""Column spaces equal iff invertible map exists""",MANUAL_VERIFIED,work/basis_study/geometry.py; /Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/report.md,"Linear-algebra proof: with rank d, coordinate matrix between two bases of one d-dimensional column space is invertible."
FU0604,paper/audit/input_source/followup_appendix.tex,60,Full-row-rank task coefficient GL extension,"""Any two rank113 matrices in R^(113x128) admit invertible alignment""","""Any two rank113 matrices in R^(113x128) admit invertible alignment""",MANUAL_VERIFIED,work/basis_study/task_subspace.py; /Users/alipro/Documents/Codex/2026-09-22/sin/work/muon-grokking/paper/audit/followup/report.md,"Extend the 113 independent coefficient rows to bases of R^128, then map the completed bases."
