run,step,frequency,hidden_rank,hidden_diagonal_pair_power_fraction,attention_diagonal_pair_power_fraction,mlp_diagonal_pair_power_fraction,token_embedding_pair_power_fraction,unembedding_pair_power_fraction
AdamW,3000,52,35,0.00013047719229375497,2.758268640592166e-05,3.4803481149157855e-05,0.014696279623458524,0.017952309977208793
AdamW,3000,53,40,0.00010642538053813929,2.2525198145296244e-05,2.828735144923364e-05,0.016038807333331635,0.015280736046615052
AdamW,3000,54,27,0.00014805899341040286,3.800013182130312e-05,4.878452695370528e-05,0.01277187578334264,0.015915827349432476
AdamW,3000,55,17,0.00019672664703035525,5.703224813190962e-05,5.556042102473759e-05,0.01832367204619926,0.019324362423399813
AdamW,3000,56,8,0.0002685492543367064,6.721655867037466e-06,6.536317781235245e-05,0.02107488592718272,0.0232880297906874
AdamW,4000,1,2,0.0006346038462619551,7.919837078053453e-05,0.0001339337780196691,0.0265170708598184,0.025054472607723362
AdamW,4000,2,48,8.122631282537824e-05,7.441013870777092e-06,2.0287197727405545e-05,0.013193300846868473,0.016265299917574087
AdamW,4000,3,15,0.00021376939870096929,6.381196455304551e-06,4.8992199226706904e-05,0.019862678590355003,0.01797195318773779
AdamW,4000,4,44,9.613776011102502e-05,1.7974641314904076e-05,2.9185646174942776e-05,0.013416698888161492,0.015978222350387927
AdamW,4000,5,1,0.0006393511023679692,0.00012493934484888476,0.0001763642854835094,0.02622467766477776,0.024935963255642915
AdamW,4000,6,9,0.0002773048487319447,1.7208674178792313e-05,5.54513320588888e-05,0.02123655993203546,0.019576788304477715
AdamW,4000,7,12,0.0002271264958619638,5.489078042056955e-05,6.440900133393506e-05,0.01929332353733786,0.02292070021954052
AdamW,4000,8,20,0.00017968558200374577,2.5399331198767737e-05,5.0861565787158714e-05,0.018872535558317756,0.017031506353238655
AdamW,4000,9,36,0.0001184498286457329,1.550049762698863e-05,2.801427686483564e-05,0.01682376734121464,0.0163195503033808
AdamW,4000,10,31,0.00013669586907301076,3.549375637480412e-05,4.703646742692752e-05,0.016685429294976982,0.017778354927246755
AdamW,4000,11,3,0.00047110534651936364,0.00016470122453533998,0.00014864857708628913,0.02334153099301074,0.022306407632686865
AdamW,4000,12,53,7.51871695870367e-05,5.803888937778545e-06,2.303408480727469e-05,0.016005066395100843,0.012160953197952632
AdamW,4000,13,5,0.0004238527774670257,2.9939078246690752e-05,8.1476035218055e-05,0.02428111418908482,0.021752495564401435
AdamW,4000,14,34,0.00013309730749924136,3.898995074642724e-05,4.2734502807580525e-05,0.01641434973047975,0.016193841452299046
AdamW,4000,15,6,0.0004024599282847961,3.7338498969110794e-05,7.059061114417612e-05,0.021698816616827328,0.022705063929193862
AdamW,4000,16,22,0.00017368282205900218,1.8863603057895913e-05,4.520531302935602e-05,0.019611748936649354,0.021060484238499266
AdamW,4000,17,45,8.889735282169153e-05,1.6339867776617823e-05,2.854975873607008e-05,0.017792028654663946,0.015116640969137035
AdamW,4000,18,4,0.0004277132526025309,0.00011369099339278295,0.00012491321984372568,0.021750445491201562,0.02486304254560141
AdamW,4000,19,25,0.00015757631928801818,3.958826158806054e-05,4.679450498883618e-05,0.01557007621496749,0.01890656454837042
AdamW,4000,20,24,0.00016353113591957306,3.485023210098639e-05,5.000962648511238e-05,0.019558016415031437,0.017541143467058706
AdamW,4000,21,50,7.715729581554451e-05,8.335019077703014e-06,1.821495193378246e-05,0.01622988809946303,0.01365715985755796
AdamW,4000,22,17,0.00020599634043290627,3.990040584171576e-05,5.201745696443657e-05,0.01879746186249366,0.018846360825139196
AdamW,4000,23,40,0.00010174193014073435,1.0043933757610607e-05,2.8925383494687983e-05,0.014931660592003656,0.01610025655949988
AdamW,4000,24,16,0.00021254757495734014,3.7660288261234187e-05,5.251252649750411e-05,0.017323593582018088,0.0202649715202356
AdamW,4000,25,32,0.0001349323727003821,1.7716614935141678e-05,3.34349269617432e-05,0.01896677275751066,0.018489143391233153
AdamW,4000,26,46,8.771204423500166e-05,1.616399085810583e-05,2.4788087617497673e-05,0.015481132563462252,0.01595143908457732
AdamW,4000,27,55,6.531836328061635e-05,4.720960891835159e-06,1.6472864510540924e-05,0.01194819043231211,0.016894410163610332
AdamW,4000,28,54,7.345847414790991e-05,1.6378275124579892e-05,2.8465239236496613e-05,0.019131647401343557,0.013089984455761093
AdamW,4000,29,10,0.00026129688084277676,5.6656027358681693e-05,7.37994163317648e-05,0.02116652156206061,0.018724842269093503
AdamW,4000,30,49,7.71754819680376e-05,2.7080039016751264e-05,3.043091194984295e-05,0.015183487136228092,0.012807789632014257
AdamW,4000,31,11,0.0002394585093846078,5.957777044761569e-05,7.442797096759265e-05,0.02181364098245821,0.01832872495006514
AdamW,4000,32,51,7.712883531103872e-05,2.208433123039181e-05,2.673075378668073e-05,0.012965998491378503,0.01423349424000792
AdamW,4000,33,38,0.00011295348986340403,5.450007119398125e-06,2.3157991791329136e-05,0.018431974672390165,0.014667029555465805
AdamW,4000,34,30,0.00013722031155874188,1.7569076951642575e-05,3.275010401326661e-05,0.014094982241498868,0.01739389136751586
AdamW,4000,35,19,0.0001924393604236645,5.908931726067194e-05,6.655138356634848e-05,0.02015315577935455,0.017612222559006425
AdamW,4000,36,26,0.0001560515395176613,3.764642675854702e-05,4.4500879095992044e-05,0.017039361918550523,0.017649539880313484
AdamW,4000,37,7,0.0003137623813910694,1.9461850948804634e-05,4.709802217898069e-05,0.02026004240567232,0.021972861130012934
AdamW,4000,38,28,0.00013979744870188298,2.573998349036266e-05,4.223116422666534e-05,0.018275418214712326,0.020915426119978816
AdamW,4000,39,21,0.0001742471202396532,4.604444099663672e-05,4.895825032141081e-05,0.014423984407312159,0.01781024193066794
AdamW,4000,40,23,0.00016620759912457819,1.634293261287537e-05,2.8661790457920343e-05,0.013948097913148882,0.0161377052495643
AdamW,4000,41,43,9.922861485480163e-05,3.0153594566816212e-05,3.977026148114241e-05,0.015715045398015843,0.017860712088400812
AdamW,4000,42,41,9.934748965701927e-05,1.847762747893053e-05,3.371993994210651e-05,0.01729923293378129,0.01711768671355541
AdamW,4000,43,47,8.759325734167825e-05,2.0879175403796706e-05,2.8681615441619795e-05,0.013668995396131856,0.012713794672252875
AdamW,4000,44,56,6.416570185951982e-05,2.7521593913882095e-06,1.8951086113050073e-05,0.01702222976031064,0.01365358711845602
AdamW,4000,45,27,0.0001555712932285025,3.6838351759330155e-05,4.159907861043833e-05,0.016726973745821352,0.0169833431291046
AdamW,4000,46,14,0.00021834215565194384,0.00013712158881906618,0.00011146038514681018,0.017555450970737834,0.02117891255938359
AdamW,4000,47,13,0.0002192130031353741,5.578171832258206e-05,6.443230714206209e-05,0.021354705030508462,0.019118258548250982
AdamW,4000,48,29,0.00013805228133370053,4.5257887739259e-05,4.807942741859814e-05,0.019459449696347643,0.016371826474590973
AdamW,4000,49,42,9.930698563400445e-05,2.6307828649954573e-05,4.160979861343048e-05,0.014703020647390657,0.012058765493164699
AdamW,4000,50,52,7.627205325068468e-05,8.489645189357157e-06,1.8935992509336237e-05,0.014166316024363142,0.013085111534284937
AdamW,4000,51,35,0.0001227351454898107,2.049185811036819e-05,4.130070742297782e-05,0.01645830941625283,0.013875111675721207
AdamW,4000,52,37,0.00011790798019894494,2.5339453950739712e-05,3.408362423575717e-05,0.014560077645034461,0.018481828484164638
AdamW,4000,53,39,0.000105451355818735,2.1169822602171442e-05,2.7786234380723185e-05,0.016110457056234685,0.015219226463433225
AdamW,4000,54,33,0.00013344950349534766,3.770183573945771e-05,4.811228292371381e-05,0.01223860306585205,0.014891396343322401
AdamW,4000,55,18,0.0001954839311346309,5.6434174193322705e-05,5.9559908626752984e-05,0.0185704091214475,0.019942822178071407
AdamW,4000,56,8,0.0002802887183514478,6.807513574102956e-06,6.955820062519427e-05,0.021418709616858836,0.024250260085584657
AdamW,5000,1,2,0.0006941381273914244,7.878343211224436e-05,0.00014625021299015232,0.02770266958951753,0.026092298702417492
AdamW,5000,2,47,8.146860846630593e-05,7.163774696757422e-06,2.041755549229535e-05,0.013355791509276209,0.016575348165016237
AdamW,5000,3,16,0.00022347922402574065,6.4374529408431465e-06,5.111223850563332e-05,0.020083649314694446,0.01845767421870196
AdamW,5000,4,42,0.00010132734327742211,1.751631537201749e-05,2.8342532353932933e-05,0.012991858534857013,0.01620750920647264
AdamW,5000,5,1,0.000735636621172745,0.00012207666143370407,0.00019459492278209843,0.027638685311551378,0.02636208098336347
AdamW,5000,6,8,0.00029867572211411805,1.614751004402434e-05,5.785030658569247e-05,0.02075379289348124,0.01968259047200972
AdamW,5000,7,12,0.00023350559228031993,5.6285980856615805e-05,6.617790555537907e-05,0.019451700066840723,0.023336453848279363
AdamW,5000,8,21,0.00018223337012757886,2.311970753634461e-05,5.1182035251791434e-05,0.018984890266090515,0.01731767684934287
AdamW,5000,9,35,0.00012314707760477183,1.5928421572737647e-05,2.8822964478497643e-05,0.01671414937184538,0.016179207326404283
AdamW,5000,10,29,0.00013961965793468444,3.512096881644931e-05,4.5062407711632965e-05,0.016357968448333322,0.017555160047607356
AdamW,5000,11,3,0.00047957679704024316,0.00016045563841026453,0.00015152483442275569,0.023204740032042155,0.02202692452110238
AdamW,5000,12,53,7.708536657679253e-05,5.483822527570597e-06,2.259792147223672e-05,0.015712964371919463,0.011778175279511376
AdamW,5000,13,6,0.0004174104795879452,2.7034736830650116e-05,8.132566076010405e-05,0.02429109469674609,0.021649424853592582
AdamW,5000,14,31,0.0001356053688940551,3.7487601645175644e-05,4.292558269777089e-05,0.016728137606866957,0.016319961833360996
AdamW,5000,15,5,0.00042257639958686406,3.620514976341319e-05,7.264641952457287e-05,0.02228591161560987,0.022816947538054525
AdamW,5000,16,20,0.00018742131376072748,1.8470558237657662e-05,4.566929445279246e-05,0.019393338276614755,0.021002029731327882
AdamW,5000,17,45,9.353444708814907e-05,1.6276843854596017e-05,2.938174020984863e-05,0.017561842293878572,0.015362394624107304
AdamW,5000,18,4,0.00043839765631444245,0.00011080357329224328,0.00012867623538016695,0.022064005253887735,0.025230003372675825
AdamW,5000,19,28,0.00014506495488164782,3.902903204947419e-05,4.618862844684871e-05,0.015362325089918645,0.018789444443545474
AdamW,5000,20,23,0.0001711518460349273,3.2745813081874255e-05,5.0483998737351756e-05,0.01941544972023089,0.017813042222942426
AdamW,5000,21,51,8.02461983542653e-05,9.283342604060665e-06,1.9009586539148367e-05,0.016479890073823486,0.013581593904865115
AdamW,5000,22,17,0.00021135458147176898,3.7735563037907845e-05,5.29607992227305e-05,0.01919383734479582,0.018797838569033058
AdamW,5000,23,44,9.544104532726235e-05,8.555831591879102e-06,2.650461519335067e-05,0.014887899206919073,0.015997465840965966
AdamW,5000,24,14,0.0002242618814167696,3.619463521856747e-05,5.361782461672669e-05,0.017395060198396057,0.020336690540464945
AdamW,5000,25,27,0.00014727365812783674,1.6510427811117992e-05,3.4417699269486925e-05,0.019410808411723796,0.018528678744036173
AdamW,5000,26,48,8.12291713685779e-05,1.6511816348165206e-05,2.3561284179338973e-05,0.015541221257842672,0.015707105190422496
AdamW,5000,27,56,5.903463125098016e-05,4.715169092552034e-06,1.5635709382721708e-05,0.01146422218489903,0.015856295962050963
AdamW,5000,28,54,7.400194901314812e-05,1.744529427341754e-05,2.9384583932114188e-05,0.019029590881039272,0.013163671923941652
AdamW,5000,29,10,0.00027267078249912255,5.679604614904254e-05,7.685463883005878e-05,0.021411589048211162,0.0193209965405608
AdamW,5000,30,50,8.071606005593964e-05,2.671803350366314e-05,3.0517518488440346e-05,0.014933791385037603,0.012851034092690101
AdamW,5000,31,11,0.000245770498243262,5.6045656417643266e-05,7.230548672933547e-05,0.021397696358732884,0.01850159890030888
AdamW,5000,32,52,7.89121006540552e-05,2.0921277036291804e-05,2.6783061429136908e-05,0.01295827519509518,0.014128260725255524
AdamW,5000,33,37,0.00011867852779997993,5.4529684863481385e-06,2.393360777631795e-05,0.018447477821086532,0.014718615043844786
AdamW,5000,34,33,0.00013340186596037012,1.654248805624005e-05,3.274911855065626e-05,0.01416483717775281,0.016625422759559267
AdamW,5000,35,18,0.00020880684271237598,6.24552649830018e-05,7.164646507997406e-05,0.020562604423929168,0.017844227627185016
AdamW,5000,36,26,0.00015180280918391942,3.5889795234197654e-05,4.464753813749101e-05,0.0171311872941949,0.017377537366427935
AdamW,5000,37,7,0.000310853424430331,1.8552098556312245e-05,4.7374944001596914e-05,0.01973041192888166,0.02159003027548682
AdamW,5000,38,30,0.0001372494860211675,2.3748078990319084e-05,4.1581170623382536e-05,0.01791877471983695,0.020734797473012816
AdamW,5000,39,22,0.00017584904384287985,4.6253515502771335e-05,4.9604353204937155e-05,0.014192653792752368,0.017892160347195284
AdamW,5000,40,24,0.0001700766555267702,1.619122792257138e-05,2.982730064084781e-05,0.013529053246267138,0.015483285923620797
AdamW,5000,41,43,9.997954037115089e-05,3.057964853613569e-05,3.936867937038597e-05,0.01571102222501052,0.018097386601962456
AdamW,5000,42,40,0.00010334672199906575,1.9609072125005937e-05,3.528302888881851e-05,0.017540460303737224,0.016913893166698335
AdamW,5000,43,46,8.475746427182601e-05,1.9125697600264485e-05,2.7248659744179502e-05,0.013384064721727868,0.012703365147598681
AdamW,5000,44,55,6.804497032152566e-05,2.843722703886265e-06,2.002278971628905e-05,0.016697509747997306,0.013693644403538775
AdamW,5000,45,25,0.0001573144256540902,3.397835243327973e-05,4.148994551971121e-05,0.015941116104827513,0.017518480897725088
AdamW,5000,46,15,0.00022348390637883184,0.00013517728873932262,0.00011198718898504124,0.018358315455047264,0.020474979303159096
AdamW,5000,47,13,0.00022843655140996025,5.608402118198473e-05,6.640846677253023e-05,0.021276026459001025,0.018832894758336258
AdamW,5000,48,32,0.00013535999080186293,4.7223957967295643e-05,4.93089262434813e-05,0.019365578621458317,0.015703937527749255
AdamW,5000,49,41,0.00010263954165366149,2.588792444748097e-05,4.2008206055693716e-05,0.014773422784148917,0.012230567113089666
AdamW,5000,50,49,8.090777755297179e-05,8.073861383014945e-06,1.9053422549259632e-05,0.014097073338583536,0.01323557581986382
AdamW,5000,51,38,0.0001149263469405743,1.9457907426414215e-05,4.062518087831318e-05,0.01677577992210069,0.013475742682171884
AdamW,5000,52,36,0.0001190452223458244,2.3836487190867107e-05,3.316079599947363e-05,0.014361524109580213,0.01862758542917743
AdamW,5000,53,39,0.00010526169046228894,2.094591304965975e-05,2.7033277600843185e-05,0.0161274409387429,0.015049972304683388
AdamW,5000,54,34,0.00013071986176200627,3.609262216008212e-05,4.5951682979048385e-05,0.011763380793205576,0.014386079089825985
AdamW,5000,55,19,0.00020386381100794804,5.578237670290707e-05,6.213018392575092e-05,0.019043051778158418,0.020480507964122804
AdamW,5000,56,9,0.00029670662689226335,6.856785869490895e-06,7.098857338647975e-05,0.021119080042235245,0.02466836269418314
AdamW,6000,1,2,0.0007456651240186651,7.937494276680493e-05,0.000153653401468516,0.0283275856693609,0.026891280588932087
AdamW,6000,2,50,7.87787050274466e-05,7.050428711769949e-06,1.982616084505892e-05,0.013331087714146525,0.01684685734633806
AdamW,6000,3,15,0.0002299768098804102,6.503533360246893e-06,5.196928713360613e-05,0.020667241855413354,0.01892033538751855
AdamW,6000,4,40,0.00010612677656505322,1.669513744024783e-05,2.778457175792791e-05,0.012511559896215687,0.01631602420822956
AdamW,6000,5,1,0.000831394428256354,0.0001257946399627423,0.00021550162747492138,0.02912112843784767,0.027655307887063357
AdamW,6000,6,9,0.0003073376702287233,1.566906308743292e-05,5.976804852905214e-05,0.02019669274277721,0.01949269910983474
AdamW,6000,7,11,0.00024518153560972494,5.635947913523551e-05,6.84517640973789e-05,0.019637717095292478,0.02343809757922204
AdamW,6000,8,22,0.00018109469440819194,2.1918891801415574e-05,5.0796144810634044e-05,0.01878838388523399,0.017707103101285246
AdamW,6000,9,34,0.00012796722317038204,1.5632481000813654e-05,2.9570739251690285e-05,0.016784631425624415,0.01599417506958353
AdamW,6000,10,28,0.00013844782223282627,3.410853264902651e-05,4.304386938079455e-05,0.016043093311889245,0.017194866394221783
AdamW,6000,11,3,0.00048762508494839326,0.00016078932788763734,0.0001546913140419028,0.023462363903651494,0.02207867046562698
AdamW,6000,12,52,7.719937665404982e-05,5.390867678167235e-06,2.224736352920038e-05,0.015439305428680076,0.011642093474776101
AdamW,6000,13,6,0.00041308710628904167,2.5283003283415096e-05,8.188808273482808e-05,0.024610019802813493,0.02144039961373979
AdamW,6000,14,33,0.00013164622617841394,3.646089275109717e-05,4.1880253694458025e-05,0.017040795961294975,0.01621951047697452
AdamW,6000,15,5,0.000433169650716894,3.5423522243039086e-05,7.45340159855607e-05,0.022770824284816492,0.023059993973026875
AdamW,6000,16,20,0.00020600180459378497,1.9202434032521936e-05,4.707615878224346e-05,0.019502290746584806,0.020805665024778305
AdamW,6000,17,44,9.697939441636957e-05,1.5919575439552316e-05,2.998212319385396e-05,0.017405536939757302,0.015578612619958288
AdamW,6000,18,4,0.000445518464452196,0.00010799588419804304,0.000129617774112414,0.022245840088364718,0.025510441391604622
AdamW,6000,19,30,0.0001375078364537517,3.8198559815505824e-05,4.565394310621658e-05,0.015375167826310251,0.018724387988888234
AdamW,6000,20,24,0.00017194763939038066,2.9585345215985442e-05,4.7991401864402475e-05,0.01933205704451225,0.017890467356257777
AdamW,6000,21,46,8.600369764819889e-05,1.0548125166782724e-05,2.0337617344717534e-05,0.01669267059385096,0.0137702066609864
